,seq,item_id,category1,category2,item_definition,uni_lemma,word_1,word_2,word_3,word_for_llm,irregular,note,AoA,concreteness,concreteness_sd,iconicity,iconicity_sd,childBOI,childBOI_sd,adultBOI,adultBOI_sd,Auditory,Auditory_sd,Gustatory,Gustatory_sd,Haptic,Haptic_sd,Interoceptive,Interoceptive_sd,Olfactory,Olfactory_sd,Visual,Visual_sd,Foot_leg,Foot_leg_sd,Hand_arm,Hand_arm_sd,Head,Head_sd,Mouth,Mouth_sd,Torso,Torso_sd,phoneme,phoneme_sd,socialness,socialness_sd,semD,semD_sd,valence,valence_sd,arousal,arousal_sd,dominance,dominance_sd,imageability,imageability_sd,babiness,babiness_sd,frequency,frequency_sd,mlu,mlu_sd,contextD,contextD_sd,gpt-4o-2024-05-13_concreteness_sd,gpt-4o-2024-05-13_iconicity_sd,gpt-4o-2024-05-13_childBOI_sd,gpt-4o-2024-05-13_adultBOI_sd,gpt-4o-2024-05-13_Auditory_sd,gpt-4o-2024-05-13_Gustatory_sd,gpt-4o-2024-05-13_Haptic_sd,gpt-4o-2024-05-13_Interoceptive_sd,gpt-4o-2024-05-13_Olfactory_sd,gpt-4o-2024-05-13_Visual_sd,gpt-4o-2024-05-13_Foot_leg_sd,gpt-4o-2024-05-13_Hand_arm_sd,gpt-4o-2024-05-13_Head_sd,gpt-4o-2024-05-13_Mouth_sd,gpt-4o-2024-05-13_Torso_sd,gpt-4o-2024-05-13_socialness_sd,gpt-4o-2024-05-13_valence_sd,gpt-4o-2024-05-13_arousal_sd,gpt-4o-2024-05-13_dominance_sd,gpt-4o-2024-05-13_imageability_sd,gpt-4o-2024-05-13_babiness_sd,gpt-4o-mini-2024-07-18_concreteness_sd,gpt-4o-mini-2024-07-18_iconicity_sd,gpt-4o-mini-2024-07-18_childBOI_sd,gpt-4o-mini-2024-07-18_adultBOI_sd,gpt-4o-mini-2024-07-18_Auditory_sd,gpt-4o-mini-2024-07-18_Gustatory_sd,gpt-4o-mini-2024-07-18_Haptic_sd,gpt-4o-mini-2024-07-18_Interoceptive_sd,gpt-4o-mini-2024-07-18_Olfactory_sd,gpt-4o-mini-2024-07-18_Visual_sd,gpt-4o-mini-2024-07-18_Foot_leg_sd,gpt-4o-mini-2024-07-18_Hand_arm_sd,gpt-4o-mini-2024-07-18_Head_sd,gpt-4o-mini-2024-07-18_Mouth_sd,gpt-4o-mini-2024-07-18_Torso_sd,gpt-4o-mini-2024-07-18_socialness_sd,gpt-4o-mini-2024-07-18_valence_sd,gpt-4o-mini-2024-07-18_arousal_sd,gpt-4o-mini-2024-07-18_dominance_sd,gpt-4o-mini-2024-07-18_imageability_sd,gpt-4o-mini-2024-07-18_babiness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_babiness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_babiness_sd
55,56,item_56,vehicles,nouns,airplane,airplane,airplane,NA,NA,airplane,False,NA,21.0,4.96,0.19,3.3,2.00277585143997,5.827586207,1.691765044,4.625,1.883855898,3.111111111,1.640978506,0.055555556,0.23570226,1.5,1.72353945,0.611111111,1.334558261,0.222222222,0.732084498,4.166666667,1.689065178,1.5,1.849608778,1.8,1.794729125,3.2,3.2,0.95,1.605090586,1.7,1.894590638,6.0,NA,4.22727272727272,2.26635470223962,1.3259403989349767,NA,5.25,1.62,5.62,2.42,4.12,2.57,NA,NA,NA,NA,1541.26674592721,NA,6.44987146529563,NA,279.0,NA,0.0,0.0,1.505545305418162,1.5238839267549946,1.1972189997378648,0.0,0.5163977794943223,1.0593499054713802,0.5270462766947299,0.48304589153964794,0.816496580927726,0.7378647873726218,1.1785113019775793,0.6992058987801011,0.6992058987801011,0.5676462121975467,1.1737877907772674,0.8432740427115677,1.3165611772087666,0.48304589153964794,0.8232726023485646,0.0,0.5270462766947299,1.2516655570345725,0.7888106377466154,1.7763883459298968,0.0,0.9660917830792958,0.3333333333333334,0.44095855184409843,0.816496580927726,0.0,0.31622776601683794,0.44095855184409843,0.0,0.31622776601683794,0.48304589153964794,0.7071067811865476,0.9660917830792959,0.5163977794943223,0.0,0.9660917830792958,0.0,1.2724180205607036,1.2692955176439846,1.0690449676496976,1.3984117975602022,0.0,0.9759000729485331,0.0,0.0,0.7264831572567788,0.0,0.44095855184409843,0.0,0.0,0.0,0.8944271909999159,0.699205898780101,0.9189365834726815,1.1352924243950935,0.5163977794943223,0.48795003647426666,0.0,0.6324555320336759,0.97182531580755,0.8755950357709131,0.9486832980505138,0.0,1.1972189997378648,0.0,0.8232726023485646,0.31622776601683794,0.0,1.0,0.7071067811865476,0.0,0.42163702135578396,1.1972189997378648,0.9486832980505138,0.5163977794943223,0.8232726023485646,0.0,0.816496580927726
56,57,item_57,vehicles,nouns,bicycle,bicycle,bicycle,NA,NA,bicycle,False,NA,23.0,4.89,0.58,3.6,2.31900361745681,6.88,0.331662479,6.08,1.115048579,1.25,1.585294261,0.15,0.489360485,3.25,1.681947493,0.95,1.431782106,0.2,0.894427191,3.7,1.949358869,4.277777778,1.564516672,3.388888889,1.944491129,1.888888889,1.888888889,0.722222222,1.601673961,2.444444444,1.976991839,7.0,NA,2.36363636363636,1.7605587464118,1.672861661476256,NA,6.71,1.27,3.95,2.29,6.2,1.88,NA,NA,NA,NA,830.7685934684,NA,6.16260162601626,NA,128.0,NA,0.0,0.31622776601683794,0.5270462766947299,1.2292725943057186,0.875595035770913,0.0,0.6992058987801011,0.966091783079296,0.4830458915396479,0.48304589153964794,0.9944289260117533,1.66332999331662,1.1785113019775793,0.6992058987801011,0.6992058987801011,0.6324555320336759,1.2516655570345725,1.0540925533894598,1.3165611772087666,0.7071067811865475,0.7378647873726218,0.0,0.7378647873726218,1.3498971154211057,0.6749485577105528,0.7071067811865476,0.0,1.3165611772087666,0.3333333333333334,0.3333333333333333,0.966091783079296,1.2649110640673518,0.966091783079296,0.44095855184409843,0.0,0.42163702135578396,0.5163977794943222,0.9660917830792959,0.9189365834726815,0.5163977794943222,0.48304589153964794,1.0327955589886444,0.0,1.3801311186847085,1.286683937707919,1.6690459207925603,2.228601953392904,0.0,2.065879266282796,1.0690449676496976,0.0,0.8819171036881968,1.1338934190276817,1.0,0.0,0.0,0.408248290463863,0.8944271909999161,1.247219128924647,0.6749485577105528,1.1005049346146119,0.6992058987801011,0.5345224838248488,0.0,0.6324555320336759,1.4142135623730951,0.6749485577105528,1.2692955176439846,0.0,1.3498971154211057,0.6324555320336759,0.48304589153964794,0.31622776601683794,1.3887301496588271,1.0,0.7071067811865476,0.0,0.8498365855987975,1.4181364924121764,0.5163977794943222,0.42163702135578385,0.8232726023485646,0.42163702135578385,1.1005049346146119
57,58,item_58,vehicles,nouns,boat,boat,boat,NA,NA,boat,False,NA,22.0,4.93,0.37,4.0,2.0,5.696969697,2.128450852,5.130434783,2.051703235,1.894736842,1.852767805,0.263157895,1.147078669,2.157894737,2.061907367,0.421052632,1.216360211,0.631578947,1.535162905,3.631578947,1.73879033,1.428571429,1.719634513,2.0,2.073644135,1.904761905,1.904761905,0.19047619,0.679635757,1.428571429,1.502379066,3.0,NA,NA,NA,1.363942890620521,NA,6.36,1.4,4.05,2.18,5.59,2.18,6.7,1.0,1.363636364,NA,1845.52392638377,NA,6.8641425389755,NA,347.0,NA,0.0,0.31622776601683794,0.5676462121975466,1.3165611772087666,0.9189365834726815,0.0,0.31622776601683794,0.97182531580755,0.5270462766947299,0.7071067811865476,0.8498365855987975,1.1005049346146119,1.1737877907772671,0.6992058987801011,0.7888106377466155,0.4714045207910317,1.2516655570345725,1.2692955176439846,1.2516655570345725,0.5270462766947299,0.4714045207910317,0.0,0.49999999999999994,1.0593499054713802,0.5270462766947299,0.5270462766947299,0.0,0.7071067811865476,0.3333333333333334,0.3333333333333333,1.0593499054713802,0.0,0.31622776601683794,0.3535533905932738,0.0,0.31622776601683794,0.0,1.8378731669453632,0.0,0.6324555320336759,0.48304589153964794,1.0593499054713802,0.0,0.8997354108424372,1.1972189997378648,0.8345229603962802,1.3374935098492586,0.0,1.4638501094227998,0.0,0.0,1.0749676997731399,0.0,0.7071067811865476,0.0,0.0,0.0,0.8944271909999161,0.9660917830792959,0.9189365834726815,1.1005049346146119,0.5163977794943223,0.48795003647426666,0.0,0.816496580927726,0.9189365834726815,0.816496580927726,0.8432740427115679,0.0,1.1352924243950935,0.0,0.9189365834726815,0.31622776601683794,0.7071067811865476,1.1303883305208782,0.7071067811865476,0.0,0.31622776601683794,1.2649110640673518,0.9486832980505138,0.48304589153964794,0.6749485577105528,0.42163702135578385,0.8432740427115679
58,59,item_59,vehicles,nouns,bus,bus,bus,NA,NA,bus,False,NA,22.0,4.9,0.54,3.25,2.22076972732838,4.9375,2.242370577,5.192307692,1.549689795,3.263157895,1.557851272,0.0,0.0,1.368421053,1.256561725,0.210526316,0.713282504,0.421052632,0.768533197,4.263157895,1.407997209,2.45,1.904979624,2.6,1.95744194,2.45,2.45,0.8,1.361114095,1.8,1.735086832,3.0,NA,5.35,2.18306882018964,1.6380722929023732,NA,5.12,1.75,3.83,2.44,4.88,2.03,6.8,0.5,2.285714286,NA,2116.84946578094,NA,7.42047026279391,NA,342.0,NA,0.0,0.31622776601683794,1.6914819275153699,1.3165611772087666,0.6749485577105528,0.0,0.48304589153964794,0.9660917830792959,0.5163977794943223,0.6749485577105528,0.7888106377466155,1.505545305418162,1.2516655570345725,0.6749485577105528,0.7071067811865476,0.6749485577105528,0.7378647873726218,0.6749485577105528,0.42163702135578385,0.7071067811865476,0.6749485577105528,0.0,0.9189365834726815,1.1972189997378646,0.5163977794943222,1.286683937707919,0.0,0.7071067811865476,0.44095855184409843,0.3333333333333333,1.1737877907772671,0.0,0.31622776601683794,0.33333333333333337,0.0,0.31622776601683794,0.6992058987801011,1.699673171197595,0.0,0.42163702135578385,0.6324555320336758,1.5055453054181618,0.0,0.8997354108424372,1.0593499054713802,0.8864052604279183,1.9888578520235065,0.0,1.4638501094227998,0.0,0.0,0.8498365855987975,0.5345224838248488,0.44095855184409843,0.0,0.0,0.0,1.4832396974191326,0.31622776601683794,0.7888106377466155,0.6749485577105528,0.7888106377466155,0.48795003647426666,0.0,0.8755950357709131,0.8232726023485646,0.816496580927726,0.9944289260117533,0.0,0.9944289260117533,0.0,0.8755950357709132,0.31622776601683794,0.3535533905932738,1.118033988749895,0.7071067811865476,0.0,0.31622776601683794,1.1972189997378648,0.42163702135578385,0.5163977794943222,0.48304589153964794,0.3162277660168379,0.9660917830792959
59,60,item_60,vehicles,nouns,car,car,car,NA,NA,car,False,NA,18.0,4.89,0.31,3.1,2.46981780704569,6.52,1.045625809,6.035714286,1.527092198,3.388888889,1.719743103,0.0,0.0,2.777777778,1.80050828,0.444444444,1.041617646,1.5,1.689065178,4.388888889,1.334558261,3.0,1.795054936,3.684210526,1.66842013,3.473684211,3.473684211,0.421052632,0.768533197,1.894736842,1.559727072,3.0,NA,2.91304347826086,2.31424528200803,1.6877117517761633,NA,6.63,1.96,4.04,2.27,6.41,1.94,6.9,0.8,2.083333333,NA,3190.88587475093,NA,6.86190119760479,NA,934.0,NA,0.0,0.4216370213557839,0.9660917830792959,1.3703203194062976,0.48304589153964794,0.0,0.48304589153964794,0.9660917830792959,0.5270462766947299,0.5163977794943223,0.7888106377466155,1.6865480854231358,1.1737877907772671,0.6749485577105528,0.6992058987801011,0.6324555320336759,1.1595018087284057,0.6749485577105528,1.3165611772087666,0.699205898780101,0.674948557710553,0.0,0.42163702135578385,0.4714045207910317,0.7378647873726218,1.1972189997378648,0.0,0.9660917830792958,0.44095855184409843,0.3333333333333333,0.8755950357709129,1.7511900715418263,0.6324555320336759,0.44095855184409843,0.0,0.6324555320336759,0.42163702135578385,1.9321835661585915,0.0,0.5270462766947299,0.0,1.0749676997731399,0.0,0.6900655593423543,1.0593499054713802,0.8345229603962802,2.173067468400883,0.0,1.4142135623730951,0.0,0.0,0.699205898780101,1.7182493859684491,0.7071067811865476,0.0,0.0,0.7559289460184546,1.7320508075688772,0.48304589153964794,0.7071067811865476,0.8432740427115678,0.8232726023485646,0.48795003647426666,0.0,0.816496580927726,0.9944289260117531,0.7378647873726218,1.3984117975602022,0.0,0.9944289260117533,0.0,0.8755950357709132,0.0,0.5345224838248488,0.8660254037844386,0.7071067811865476,0.0,0.42163702135578396,1.3374935098492586,0.48304589153964794,0.5270462766947299,0.5270462766947299,0.42163702135578385,0.6992058987801011
60,61,item_61,vehicles,nouns,firetruck,firetruck,firetruck,NA,NA,firetruck,False,NA,25.0,5.0,0.0,NA,NA,4.461538462,2.102013687,NA,NA,3.952380952,1.627150592,0.047619048,0.21821789,1.476190476,2.159144451,0.238095238,0.889087279,0.523809524,1.077916862,4.476190476,1.364516311,1.05,1.700619082,1.45,2.01246118,2.6,2.6,0.8,1.361114095,1.05,1.700619082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111.7162117384,NA,5.66666666666667,NA,56.0,NA,0.0,0.48304589153964794,1.577621275493231,1.4944341180973264,1.2292725943057186,0.0,0.5270462766947299,0.9486832980505138,0.5163977794943223,0.5163977794943222,0.7378647873726218,1.429840705968481,1.1737877907772671,0.6749485577105528,0.8498365855987975,0.8232726023485646,1.1737877907772674,0.9660917830792959,1.2516655570345725,0.5163977794943222,1.4142135623730951,0.0,0.33333333333333337,1.636391694484477,1.5951314818673865,1.1972189997378648,0.0,0.9660917830792958,0.44095855184409843,0.44095855184409843,0.9189365834726815,0.0,0.31622776601683794,0.3535533905932738,0.0,0.31622776601683794,1.3165611772087666,0.7071067811865476,0.8232726023485645,0.6324555320336759,0.31622776601683794,1.563471919941143,0.0,1.1126972805283737,1.1737877907772674,0.8864052604279183,2.2519832529192065,0.0,1.2535663410560174,0.0,0.0,0.8819171036881968,0.3779644730092273,0.7071067811865476,0.0,0.0,0.3779644730092273,1.6431676725154984,1.0749676997731399,1.1972189997378648,0.9486832980505138,0.5163977794943223,0.5345224838248488,0.0,0.6749485577105528,0.9189365834726815,0.6749485577105528,1.1352924243950935,0.0,1.2649110640673518,0.0,0.9189365834726815,0.31622776601683794,0.0,1.1303883305208782,0.7071067811865476,0.0,0.0,1.1972189997378648,0.9189365834726815,0.5163977794943223,1.0327955589886446,0.4714045207910317,0.6992058987801011
61,62,item_62,vehicles,nouns,helicopter,helicopter,helicopter,NA,NA,helicopter,False,NA,26.0,4.62,1.02,4.7,1.41813649241217,4.869565217,2.180582654,5.178571429,1.611384761,4.647058824,0.861769725,0.0,0.0,1.235294118,1.985239651,0.588235294,1.175735064,0.235294118,0.664211164,4.764705882,0.664211164,0.944444444,1.797783675,1.277777778,1.840893503,2.777777778,2.777777778,0.666666667,1.608799333,0.944444444,1.797783675,9.0,NA,2.57142857142857,2.03890727036392,1.5742793858841473,NA,5.55,1.32,6.11,2.61,6.17,2.53,NA,NA,NA,NA,2602.86691121569,NA,5.85714285714286,NA,123.0,NA,0.0,0.31622776601683794,1.4298407059684812,1.5238839267549946,1.1972189997378648,0.0,0.5163977794943223,0.9189365834726815,0.5270462766947299,0.5163977794943223,0.6666666666666666,0.7378647873726218,1.1737877907772671,0.6992058987801011,0.6992058987801011,0.4714045207910317,1.1785113019775793,0.6749485577105528,1.2516655570345725,0.5270462766947299,0.6749485577105528,0.0,0.48304589153964794,1.1005049346146119,1.5491933384829666,1.8257418583505536,0.0,0.4830458915396479,0.3333333333333334,0.3333333333333333,0.9428090415820634,0.0,0.31622776601683794,0.33333333333333337,0.0,0.31622776601683794,0.48304589153964794,0.8432740427115678,0.9944289260117531,0.5163977794943223,0.0,1.0593499054713802,0.0,1.2724180205607036,1.2692955176439846,1.0690449676496976,2.065879266282796,0.0,1.2535663410560174,0.0,0.0,0.8498365855987975,0.0,0.44095855184409843,0.0,0.0,0.0,0.8944271909999161,0.8432740427115678,0.9189365834726815,0.9944289260117533,0.5163977794943223,0.48795003647426666,0.0,0.6324555320336759,0.8432740427115679,0.8755950357709131,1.0749676997731399,0.0,1.1972189997378648,0.0,0.8232726023485646,0.31622776601683794,0.0,0.9718253158075502,0.7071067811865476,0.0,0.0,1.1972189997378648,0.5163977794943222,0.5163977794943223,0.8232726023485646,0.0,0.816496580927726
62,63,item_63,vehicles,nouns,motorcycle,motorcycle,motorcycle,NA,NA,motorcycle,False,NA,26.0,4.97,0.19,4.0,2.35702260395515,4.333333333,1.926173649,5.555555556,1.694637091,3.5625,1.71148084,0.0,0.0,2.0,2.160246899,0.25,0.774596669,1.0625,1.652018967,4.1875,1.641899307,3.714285714,1.707127914,3.904761905,1.729299335,3.0,3.0,1.095238095,1.410842369,2.80952381,1.88730092,9.0,NA,3.36,2.13853532431272,1.7220295548305655,NA,5.8,1.36,5.8,2.76,5.55,2.58,NA,NA,NA,NA,2807.70970876835,NA,5.7375,NA,216.0,NA,0.0,0.31622776601683794,1.636391694484477,1.3165611772087666,1.1547005383792515,0.0,0.674948557710553,1.0593499054713802,0.5270462766947299,0.5163977794943223,0.875595035770913,1.429840705968481,1.1737877907772671,0.6992058987801011,0.6992058987801011,0.6666666666666666,1.1595018087284057,0.8432740427115677,1.3374935098492586,0.5270462766947299,0.48304589153964794,0.0,0.7071067811865476,1.4298407059684812,0.48304589153964794,1.2516655570345725,0.0,0.9660917830792958,0.3333333333333334,0.44095855184409843,0.8232726023485646,0.0,0.31622776601683794,0.3535533905932738,0.0,0.31622776601683794,0.4216370213557839,1.509230856356236,0.6749485577105528,0.4714045207910317,0.0,0.0,0.0,1.2724180205607036,1.2692955176439846,0.8864052604279183,2.2253945610567474,0.0,1.2535663410560174,0.0,0.3333333333333334,0.8819171036881968,1.7182493859684491,0.7071067811865476,0.0,0.0,0.3779644730092273,0.8944271909999161,0.699205898780101,1.0749676997731399,1.0749676997731399,0.5270462766947299,0.37796447300922725,0.0,0.6324555320336759,1.1352924243950935,0.6749485577105528,1.0749676997731399,0.0,1.1972189997378648,0.0,0.8755950357709132,0.31622776601683794,0.0,1.1303883305208782,0.7071067811865476,0.0,0.6749485577105528,1.3374935098492586,0.5163977794943222,0.5163977794943223,0.8232726023485646,0.3162277660168379,0.6749485577105528
63,64,item_64,vehicles,nouns,sled,sled,sled,NA,NA,sled,False,NA,NA,5.0,0.0,3.9,1.19721899973786,6.291666667,1.267629306,6.086956522,0.996039588,0.428571429,0.870139562,0.0,0.0,1.952380952,1.82964998,0.619047619,1.321975434,0.0,0.0,3.904761905,1.48002574,3.0,2.029198625,3.944444444,1.830211245,3.611111111,3.611111111,0.388888889,1.036900863,2.333333333,2.169304578,4.0,NA,NA,NA,NA,NA,6.35,1.58,3.25,2.24,5.6,1.71,6.6,1.0,1.545454545,NA,3337.56097055537,NA,6.76470588235294,NA,68.0,NA,0.0,0.0,0.5163977794943223,1.1972189997378646,0.7071067811865476,0.0,0.5270462766947299,1.07496769977314,0.5163977794943222,0.6324555320336759,1.4181364924121764,1.0327955589886446,1.0593499054713802,0.6992058987801011,0.5676462121975467,0.6992058987801011,1.1785113019775793,1.1595018087284057,1.2649110640673518,0.48304589153964794,0.6992058987801012,0.0,0.5270462766947298,1.1737877907772671,0.6324555320336758,0.48304589153964794,0.0,1.2692955176439846,0.3333333333333334,0.3333333333333333,1.398411797560202,0.0,0.31622776601683794,0.3535533905932738,0.0,0.31622776601683794,0.0,1.2292725943057183,1.1005049346146119,0.6324555320336759,0.0,1.6193277068654823,0.0,1.2149857925879117,1.1005049346146119,1.0690449676496976,1.9663841605003503,0.0,1.9880595947760098,1.1338934190276817,0.0,1.0540925533894596,1.9760470401187074,0.9718253158075502,0.0,0.0,0.0,0.8944271909999161,1.4142135623730951,1.0593499054713802,0.8432740427115678,0.816496580927726,0.5345224838248488,0.0,0.816496580927726,1.0749676997731399,0.7071067811865476,0.8432740427115679,0.0,1.2292725943057186,0.6324555320336759,0.42163702135578396,0.48304589153964794,1.5118578920369088,1.1303883305208782,0.7071067811865476,0.0,0.31622776601683794,1.247219128924647,0.5163977794943222,0.5270462766947299,0.7071067811865476,0.5270462766947299,0.8755950357709131
64,65,item_65,vehicles,nouns,stroller,stroller,stroller,NA,NA,stroller,False,NA,25.0,4.96,0.19,4.23076923076923,1.96442723432922,6.0,1.673320053,6.5,0.932504808,1.736842105,1.790161547,0.0,0.0,2.842105263,1.951158001,0.0,0.0,0.263157895,0.805681579,4.052631579,1.35292622,2.0,2.108185107,3.263157895,2.077447827,2.368421053,2.368421053,0.052631579,0.229415734,1.789473684,1.960128889,6.0,NA,3.45454545454545,1.8702501163843,NA,NA,5.75,1.71,3.22,1.81,5.68,1.91,NA,NA,8.538461538,NA,1255.28108545714,NA,9.28220858895705,NA,170.0,NA,0.0,0.5163977794943223,0.42163702135578385,1.2649110640673518,0.8232726023485646,0.0,0.48304589153964794,0.9486832980505139,0.4830458915396479,0.9189365834726815,1.0540925533894598,1.1595018087284057,1.0327955589886446,0.6749485577105528,0.5676462121975466,0.48304589153964794,1.1737877907772671,0.8432740427115678,1.2649110640673518,0.5270462766947299,0.8755950357709131,0.0,0.5270462766947299,0.7888106377466155,0.5270462766947299,0.48304589153964794,0.0,1.0540925533894598,0.3333333333333334,0.3333333333333333,0.875595035770913,0.0,0.4830458915396479,0.44095855184409843,0.0,0.42163702135578396,1.4944341180973264,1.888562063228706,0.4216370213557839,0.48304589153964794,0.31622776601683794,0.0,0.0,0.9511897312113419,0.9660917830792959,1.0690449676496976,0.8366600265340756,0.0,1.5811388300841898,0.0,0.0,0.7071067811865475,1.8708286933869707,0.8660254037844386,0.0,0.0,0.0,1.4832396974191326,0.42163702135578385,0.5270462766947299,0.42163702135578385,0.7888106377466155,0.816496580927726,0.0,0.5163977794943223,0.6992058987801011,0.6666666666666666,0.9486832980505138,0.0,1.1785113019775793,0.0,0.48304589153964794,0.48304589153964794,1.407885953173359,1.0929064207170003,0.6666666666666666,0.0,0.6749485577105528,1.1737877907772671,0.0,0.3162277660168379,0.42163702135578385,0.5163977794943222,0.7071067811865476
65,66,item_66,vehicles,nouns,tractor,tractor,tractor,NA,NA,tractor,False,NA,26.0,5.0,0.0,2.63636363636363,1.50151438705909,4.347826087,2.423534152,5.590909091,1.532476704,3.4,1.681835732,0.266666667,0.703731551,2.4,2.097617696,0.266666667,0.59361684,0.333333333,0.723746864,4.2,1.424279266,2.368421053,2.033347713,2.736842105,2.077447827,2.473684211,2.473684211,0.684210526,1.600438536,1.473684211,1.775400457,6.0,NA,NA,NA,1.4392652368503436,NA,5.05,2.12,3.73,2.14,5.75,2.09,NA,NA,1.294117647,NA,2026.28580941607,NA,5.84727272727273,NA,227.0,NA,0.0,0.31622776601683794,1.636391694484477,1.3703203194062976,0.9189365834726815,0.0,0.6749485577105528,0.7888106377466155,0.5270462766947299,0.6324555320336759,0.6324555320336759,0.6749485577105528,1.1737877907772671,0.6992058987801011,0.7071067811865476,0.5163977794943223,1.2292725943057183,0.6324555320336759,1.2692955176439846,0.6324555320336759,0.6992058987801011,0.0,0.5676462121975467,1.1972189997378646,0.48304589153964794,0.5163977794943223,0.0,0.9660917830792958,0.3333333333333334,0.44095855184409843,0.8432740427115677,0.0,0.31622776601683794,0.33333333333333337,0.0,0.31622776601683794,0.4216370213557839,1.2516655570345725,0.6992058987801011,0.3162277660168379,0.5163977794943223,1.1737877907772674,0.0,1.2724180205607036,1.1352924243950935,0.8864052604279183,2.136976056643281,0.0,1.2909944487358056,0.0,0.0,0.8660254037844386,0.5163977794943223,0.7071067811865476,0.0,0.0,0.0,0.8944271909999161,0.48304589153964794,0.8432740427115678,0.8498365855987975,0.5270462766947299,0.48795003647426666,0.0,0.5676462121975466,1.0327955589886446,0.7378647873726218,0.9944289260117531,0.0,1.1972189997378648,0.0,0.8755950357709132,0.31622776601683794,0.7071067811865476,1.1303883305208782,0.7071067811865476,0.0,0.0,1.2649110640673518,0.5163977794943222,0.5270462766947299,0.5163977794943223,0.3162277660168379,0.6749485577105528
