seq1,seq2,item_id,category1,category2,item_definition,uni_lemma,word_1,word_2,word_3,word_for_llm,irregular,note,AoA,concreteness,concreteness_sd,iconicity,iconicity_sd,childBOI,childBOI_sd,adultBOI,adultBOI_sd,Auditory,Auditory_sd,Gustatory,Gustatory_sd,Haptic,Haptic_sd,Interoceptive,Interoceptive_sd,Olfactory,Olfactory_sd,Visual,Visual_sd,Foot_leg,Foot_leg_sd,Hand_arm,Hand_arm_sd,Head,Head_sd,Mouth,Mouth_sd,Torso,Torso_sd,phoneme,phoneme_sd,socialness,socialness_sd,semD,semD_sd,valence,valence_sd,arousal,arousal_sd,dominance,dominance_sd,imageability,imageability_sd,babiness,babiness_sd,frequency,frequency_sd,mlu,mlu_sd,contextD,contextD_sd,gpt-4o-2024-05-13_concreteness_sd,gpt-4o-2024-05-13_iconicity_sd,gpt-4o-2024-05-13_childBOI_sd,gpt-4o-2024-05-13_adultBOI_sd,gpt-4o-2024-05-13_Auditory_sd,gpt-4o-2024-05-13_Gustatory_sd,gpt-4o-2024-05-13_Haptic_sd,gpt-4o-2024-05-13_Interoceptive_sd,gpt-4o-2024-05-13_Olfactory_sd,gpt-4o-2024-05-13_Visual_sd,gpt-4o-2024-05-13_Foot_leg_sd,gpt-4o-2024-05-13_Hand_arm_sd,gpt-4o-2024-05-13_Head_sd,gpt-4o-2024-05-13_Mouth_sd,gpt-4o-2024-05-13_Torso_sd,gpt-4o-2024-05-13_socialness_sd,gpt-4o-2024-05-13_valence_sd,gpt-4o-2024-05-13_arousal_sd,gpt-4o-2024-05-13_dominance_sd,gpt-4o-2024-05-13_imageability_sd,gpt-4o-2024-05-13_babiness_sd,gpt-4o-mini-2024-07-18_concreteness_sd,gpt-4o-mini-2024-07-18_iconicity_sd,gpt-4o-mini-2024-07-18_childBOI_sd,gpt-4o-mini-2024-07-18_adultBOI_sd,gpt-4o-mini-2024-07-18_Auditory_sd,gpt-4o-mini-2024-07-18_Gustatory_sd,gpt-4o-mini-2024-07-18_Haptic_sd,gpt-4o-mini-2024-07-18_Interoceptive_sd,gpt-4o-mini-2024-07-18_Olfactory_sd,gpt-4o-mini-2024-07-18_Visual_sd,gpt-4o-mini-2024-07-18_Foot_leg_sd,gpt-4o-mini-2024-07-18_Hand_arm_sd,gpt-4o-mini-2024-07-18_Head_sd,gpt-4o-mini-2024-07-18_Mouth_sd,gpt-4o-mini-2024-07-18_Torso_sd,gpt-4o-mini-2024-07-18_socialness_sd,gpt-4o-mini-2024-07-18_valence_sd,gpt-4o-mini-2024-07-18_arousal_sd,gpt-4o-mini-2024-07-18_dominance_sd,gpt-4o-mini-2024-07-18_imageability_sd,gpt-4o-mini-2024-07-18_babiness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_babiness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_babiness_sd
206,207,item_207,body_parts,nouns,tongue,tongue,tongue,NA,NA,tongue,FALSE,NA,24,4.93,0.27,4.4,2.011080417,6.433333333,1.356550731,5.928571429,1.438326482,0.318181818,0.716231117,2.363636364,2.082705533,2.863636364,1.884661257,1.636363636,1.890967365,0.227272727,0.685344417,3.363636364,1.705605731,0.222222222,0.732084498,0.666666667,1.371988681,0.777777778,0.777777778,4.944444444,0.23570226,0.333333333,0.766964989,3,NA,NA,NA,1.570626674,NA,6.29,1.42,4.25,2.31,6.32,2.47,6.5,1.4,3.8,NA,1582.639202,NA,6.054487179,NA,222,NA,0,0.567646212,0.421637021,1.229272594,0.666666667,0,0.666666667,0.918936583,0.316227766,1.414213562,0.632455532,0.875595036,1.370320319,0.699205899,0.994428926,0.516397779,0.527046277,0.483045892,0,0.567646212,0.918936583,0,0.5,1.957890021,1.159501809,0.483045892,1.889822365,1.197219,1.394433378,1.166666667,0.971825316,0,0.316227766,0.353553391,0,0.316227766,0,0,0.316227766,0.632455532,0.483045892,0.699205899,0,0.690065559,0.875595036,0.744023809,0,2.886751346,0.951189731,0.786795792,0,1.118033989,0,1.333333333,0.421637021,1.511857892,0,0.447213595,0,0.316227766,0,0.849836586,1.902379462,0.483045892,0.516397779,0.994428926,0.843274043,0.316227766,2.002775851,1.178511302,0.816496581,0.421637021,0.516397779,0,1.130388331,1.615893286,1.567021236,0.316227766,1.173787791,0,0.316227766,0,0.471404521,1.159501809
207,208,item_208,body_parts,nouns,tooth,tooth,tooth,NA,NA,tooth,FALSE,NA,23,4.89,0.58,4,1.809068067,6.68,0.9,6.037037037,1.580688299,0.5,0.894427191,0.8125,1.424488212,3.375,1.5,1.375,1.821171784,0.0625,0.25,3.25,1.879716291,0,0,0.666666667,0.9701425,1.5,1.5,4.111111111,1.711170528,0,0,3,NA,NA,NA,1.714698347,NA,5.06,1.51,3.52,2.09,4.89,2.59,6.8,0.7,7.3,NA,1361.814998,NA,7.755102041,NA,142,NA,0,0.421637021,0.483045892,1.229272594,0.737864787,0,0.567646212,0.823272602,0.316227766,1.414213562,0.316227766,0.666666667,1.247219129,1.646545205,0.875595036,0.483045892,0.483045892,0.516397779,0.316227766,0.421637021,1.429840706,0,0.516397779,1.595131482,1.247219129,0.483045892,0,1.418136492,1.414213562,0.440958552,1.159501809,0,0.421637021,1.013793755,2.5,0.421637021,0,1.264911064,0,0,0.516397779,3.119829055,0,0.690065559,0.875595036,0.755928946,0,0,0.991031209,0.786795792,0,1.118033989,0,1.658312395,1.577621275,2.516611478,0,0.447213595,0.316227766,0.471404521,0,0.966091783,1.864454471,0.483045892,0.516397779,1.135292424,0.843274043,0.316227766,0,0.971825316,0.737864787,0.316227766,0.516397779,0,0.866025404,1,2.065591118,0.316227766,1.173787791,0,0.316227766,0,0.471404521,0.849836586
208,209,item_209,body_parts,nouns,tummy,tummy,tummy,NA,NA,tummy,FALSE,NA,22,4.68,0.67,3.9,2.233582076,6.32,1.405939781,5.125,2.028331934,1,1.054092553,0.105263158,0.315301768,3.315789474,1.765491168,2.526315789,1.896441728,0.421052632,0.901590537,3.105263158,1.969058908,0.173913043,0.650326765,1.434782609,1.804693048,1.173913043,1.173913043,0.913043478,1.504932601,4.391304348,1.469048252,4,NA,NA,NA,1.041097289,NA,6.05,1.16,3.78,2.49,5.04,1.75,NA,NA,7.166666667,NA,1601.127345,NA,6.591900312,NA,295,NA,0,0.421637021,0.421637021,1.197219,0.737864787,0,0.567646212,0.994428926,0.316227766,1.251665557,0.699205899,0.737864787,1.286683938,0.948683298,0.918936583,0.516397779,1.229272594,0.699205899,1.264911064,0.316227766,0.875595036,0.632455532,0.421637021,2.211083194,0.674948558,0.483045892,0,1.619327707,1.364225462,0.333333333,1.135292424,0,0.316227766,0.5,0,1.449137675,0.516397779,0.516397779,0.948683298,0.737864787,0,0.516397779,0,0.755928946,0.875595036,0.744023809,2.041241452,0,0.991031209,1.060660172,0,1.118033989,0,0.440958552,0,1.511857892,1.253566341,1.673320053,0.316227766,0.674948558,0.316227766,0.816496581,1.133893419,0.483045892,0.674948558,1.505545305,0.707106781,0.316227766,1.398411798,1.0749677,0.666666667,0.316227766,1.946506843,0,1,0.440958552,1.87379591,2.183269719,1.178511302,0,0.316227766,0,0.471404521,1.054092553
209,210,item_210,body_parts,nouns,vagina*,vagina,vagina,NA,NA,vagina,FALSE,NA,NA,4.82,0.77,3.6,2.633122354,NA,NA,6.041666667,1.082636342,0.45,0.759154655,2.65,2.134306247,4.25,1.517442447,2,2.339590607,2,1.973508764,4.55,0.998683344,0.761904762,1.670471847,2.047619048,2.01186954,1.285714286,1.285714286,1.714285714,1.82051798,3.047619048,1.986861608,6,NA,NA,NA,0.88880197,NA,6,2.66,5.83,2.59,5.07,2.68,NA,NA,5.133333333,NA,472.3665564,NA,9.5,NA,10,NA,0,0.516397779,1.91195072,1.247219129,0.788810638,0,1.0749677,0.823272602,0.966091783,1.619327707,0.421637021,0.699205899,1.197219,1.032795559,0.918936583,0.942809042,0.316227766,1.08012345,0.471404521,0.421637021,2.547329757,0.527046277,0.788810638,0.849836586,1.054092553,0.483045892,0,1.523883927,0.440958552,0.46291005,1.059349905,0,0.316227766,0.333333333,0,0.674948558,1.766981104,1.433720878,1.414213562,0.726483157,1.316561177,0,0,0.487950036,2.503331114,0.755928946,0,0,1.718249386,0.377964473,0,2.232071427,0,0.353553391,0,0,0,1.516575089,1.471960144,2.136976057,0.707106781,1.936491673,0,0.483045892,0.483045892,2.351122663,0.707106781,0.316227766,0,1.178511302,1.58113883,0.316227766,1.82878223,0,0.755928946,0.333333333,0,2.204792759,1.686548085,1.159501809,1.494434118,1.264911064,0.421637021,2.915475947
210,211,item_211,household,nouns,basket,basket,basket,NA,NA,basket,FALSE,NA,26,5,0,3.909090909,2.022599587,5.913043478,1.564174004,6.391304348,1.469048252,0.0625,0.25,0,0,4.375,1.408308678,0,0,0.0625,0.25,4.625,1.024695077,0.333333333,1.154700538,3.19047619,1.990453406,1.619047619,1.619047619,0.285714286,0.902377811,0.380952381,0.864649668,6,NA,2.285714286,2.194148061,1.670694665,NA,5.66,1.06,2.48,1.4,5.3,1.86,NA,NA,5,NA,1752.429876,NA,7.728174603,NA,348,NA,0,0.483045892,0.516397779,1.264911064,0.737864787,0,0.516397779,0.966091783,0.483045892,0.918936583,0.516397779,1.56347192,0.918936583,0.674948558,0.567646212,0.316227766,0.527046277,0.699205899,0,0.527046277,0.737864787,0,0.483045892,0.471404521,0.421637021,0.483045892,0,1.054092553,0.333333333,0.333333333,0.823272602,0,0.421637021,0.440958552,0,0.483045892,0,1.663329993,0,0.421637021,0.421637021,1.449137675,0,0.786795792,0.788810638,1.195228609,0.353553391,0,1.603567451,0,0,0.866025404,0,1.092906421,0,0,0,0.447213595,0.316227766,0.421637021,0,0.674948558,1.825741858,0,0.471404521,0.699205899,0.699205899,0.632455532,0,1.054092553,0,0.483045892,0.483045892,0,1.236033081,0.333333333,0,0.421637021,0.971825316,0,0.316227766,0,0.483045892,1.490711985
211,212,item_212,household,nouns,blanket,blanket,blanket,NA,NA,blanket,FALSE,NA,22,5,0,4.3,2.002775851,6.8,0.5,6.56,0.583095189,0.210526316,0.418853908,0.052631579,0.229415734,4.157894737,1.462993806,0.684210526,1.108183277,0.947368421,1.311220136,3.368421053,2.033347713,2.5,1.960128889,3.4,1.635140425,1.4,1.4,0.45,0.887041208,2.65,2.134306247,7,NA,1.833333333,1.493949148,1.79681716,NA,7.05,1.54,2.23,1.74,6.75,1.92,NA,NA,8.916666667,NA,1436.597635,NA,8.275229358,NA,316,NA,0,0.516397779,0.316227766,1.269295518,0.666666667,0,0.699205899,0.994428926,0.483045892,0.918936583,0.483045892,0.816496581,1.059349905,0.918936583,0.823272602,0.516397779,1.159501809,1.0749677,1.264911064,0.632455532,0.737864787,0,0.788810638,0.516397779,0.567646212,0.483045892,0,1.424000624,0.78173596,0.5,0.823272602,0,0.421637021,0.5,0,0.483045892,0.316227766,0.421637021,1.429840706,0.788810638,0.483045892,0.699205899,0,0.755928946,0.737864787,1.195228609,0,0,1.246423455,0.377964473,0,0.994428926,0,0.833333333,0,0,0.516397779,0.894427191,0.483045892,0.316227766,0.421637021,0.699205899,1.253566341,0,0.471404521,0.674948558,0.699205899,0.421637021,0,0.918936583,0.699205899,0.707106781,0.483045892,0.707106781,1.5,0.333333333,0,1.333333333,1.229272594,0.316227766,0.421637021,0.421637021,0.483045892,1.0749677
212,213,item_213,household,nouns,bottle,bottle,bottle,NA,NA,bottle,FALSE,NA,20,4.91,0.44,3.8,2.299758441,6.4,1.190238071,5.464285714,1.752926502,0.764705882,1.251469724,0.294117647,0.685994341,2.705882353,1.759428383,0,0,0.352941176,1.05718828,4.176470588,1.286239389,0.368421053,0.683985568,3.631578947,1.382852379,1.736842105,1.736842105,2.842105263,1.863782233,0.526315789,0.964274111,5,NA,1.869565217,1.516705396,1.537866091,NA,5.47,0.84,3.32,1.84,5.88,2.13,NA,NA,9.6,NA,3579.811245,NA,6.699522103,NA,588,NA,0,0.483045892,0.316227766,1.264911064,0.948683298,0,0.527046277,1.059349905,0.707106781,0.918936583,0.316227766,1.414213562,0.994428926,1.699673171,0.823272602,0.421637021,0.674948558,0.971825316,0,0.516397779,0.516397779,0,0.632455532,0.527046277,0.737864787,0.483045892,0,0.849836586,0.440958552,0.726483157,0.994428926,0.316227766,0.971825316,0.440958552,0,0.699205899,0,0.632455532,0,0,0.483045892,0.316227766,0,0.690065559,0.875595036,1.195228609,0.674948558,0,1.414213562,0,0,1.197219,0,1.013793755,0,2.449489743,0,0,0.316227766,0.421637021,0.316227766,0.843274043,1.511857892,0,0.632455532,0.737864787,0.699205899,0.843274043,0,1.247219129,0.316227766,0.699205899,0.483045892,0.353553391,0.927960727,0.333333333,2.065591118,0.674948558,0.823272602,0,0.316227766,0,0.516397779,0.875595036
213,214,item_214,household,nouns,bowl,bowl,bowl,NA,NA,bowl,FALSE,NA,23,4.87,0.73,3,2.19089023,6.866666667,0.345745904,6.16,1.21380943,0.947368421,1.544656891,0.052631579,0.229415734,4.210526316,1.315672509,0,0,0.052631579,0.229415734,4.526315789,1.218761715,1.380952381,1.802115159,2.904761905,1.972429008,1.571428571,1.571428571,1,1.516575089,1.380952381,1.627150592,3,NA,1.727272727,1.453462801,1.554171951,NA,5.67,1.49,3.21,2.2,5.58,2.01,6.3,1.7,4.4,NA,1690.167835,NA,8.097913323,NA,373,NA,0,0.483045892,0.316227766,1.264911064,0.666666667,0,0.527046277,0.971825316,0.516397779,0.918936583,0,1.549193338,0.994428926,1.505545305,0.567646212,0,0.527046277,0.699205899,0,0.527046277,0.994428926,0,0.527046277,0.516397779,0.737864787,0.483045892,0,0.849836586,0.5,0.440958552,0.994428926,0,0.483045892,0.46291005,0,0.966091783,0,0.316227766,0,0,0.527046277,0.875595036,0,0.690065559,0.737864787,1.060660172,0,0,1.302470181,0,0,1.054092553,0,1.013793755,0,2.356601669,0,0.547722558,0.316227766,0.421637021,0,0.875595036,1.704336206,0,0.471404521,0.737864787,0.699205899,0.966091783,0,1.197219,0,0.483045892,0.483045892,0,0.866025404,0.333333333,2.065591118,0.674948558,0.966091783,0,0.316227766,0,0.483045892,1.135292424
214,215,item_215,household,nouns,box,box,box,NA,NA,box,FALSE,NA,23,4.9,0.41,4.75,1.815338686,6.8,0.645497224,6.291666667,1.041702898,0.105263158,0.315301768,0,0,3.421052632,1.57465303,0.052631579,0.229415734,0.105263158,0.315301768,4.368421053,1.011628298,0.842105263,1.25888654,2.684210526,2.212405217,1.789473684,1.789473684,0.631578947,1.570934835,0.894736842,1.370106924,4,NA,NA,NA,1.915776759,NA,5.33,1.78,2.67,1.8,4.67,1.88,6.7,0.6,1.941176471,NA,4170.349448,NA,7.384377758,NA,796,NA,0,0.483045892,0.333333333,1.264911064,0.567646212,0,0.516397779,0.966091783,0.483045892,0.875595036,0.707106781,1.776388346,1.178511302,0.699205899,0.632455532,0,0.516397779,0.699205899,0,0.527046277,0.823272602,0,0.516397779,0.516397779,0.666666667,0.483045892,0,1.130388331,0.333333333,0.440958552,0.843274043,0,0.971825316,0.5,0,0.421637021,0,0,0,0,0.516397779,0.918936583,0,0.755928946,0.843274043,1.060660172,0,0,1.380131119,0,0,1.054092553,0,1.013793755,0,0,0,0.547722558,0,0.316227766,0,0.918936583,1.112697281,0,0.471404521,0.737864787,0.699205899,0.966091783,0,1.135292424,0,0.483045892,0.421637021,0.46291005,0.707106781,0.666666667,0,0.421637021,0.788810638,0,0.316227766,0,0.483045892,1.054092553
215,216,item_216,household,nouns,broom,broom,broom,NA,NA,broom,FALSE,NA,25,4.89,0.42,3.5,2.223610677,5.615384615,2.118054259,6.416666667,1.059805834,1.5,1.790497795,0,0,3.722222222,1.363626461,0.055555556,0.23570226,0.055555556,0.23570226,4.166666667,1.58113883,1.227272727,1.445248971,3.954545455,1.617678311,1.409090909,1.409090909,0.090909091,0.294244943,0.909090909,1.150945405,4,NA,NA,NA,1.794623761,NA,5.5,1.19,3.33,1.43,5.76,2.21,6.6,1.5,1.214285714,NA,3518.717711,NA,5.735042735,NA,128,NA,0,0.421637021,0.527046277,1.264911064,0.567646212,0,0.421637021,0.966091783,0.516397779,1.059349905,0.994428926,0.843274043,0.918936583,0.674948558,0.632455532,0.316227766,0.516397779,0.699205899,0,0.516397779,0.483045892,0,0.516397779,0.699205899,0.471404521,0.483045892,0,0.699205899,0.333333333,0.333333333,0.849836586,0,0.674948558,0.440958552,0,0.316227766,0,0.316227766,0,0,0.483045892,0,0,0.951189731,0.918936583,0.534522484,1.772810521,0,1.345185418,0,0.377964473,1.054092553,0.40824829,1.130388331,0,0,0,0.707106781,0,0.471404521,0.421637021,0.699205899,0.377964473,0,0.994428926,1.173787791,0.666666667,0.994428926,0,1.154700538,0,0.483045892,0.516397779,0.88640526,1.130388331,0.333333333,0,0.699205899,1.0749677,0,0,0,0.483045892,0.567646212
216,217,item_217,household,nouns,brush,brush (object),brush,NA,NA,brush,TRUE,polysemy,23,4.54,0.74,5.2,1.475729575,6.692307692,0.893068223,6.043478261,1.609016099,1.277777778,1.227410261,0.222222222,0.548318881,3.388888889,1.753614381,1.111111111,1.278274981,0.222222222,0.732084498,3.277777778,1.934381055,0.368421053,0.76088591,3.631578947,1.770452745,2.368421053,2.368421053,1.157894737,1.979426345,0.526315789,1.263523339,4,NA,NA,NA,1.518723687,NA,5.47,1.26,3.18,1.71,6.18,1.47,6.2,1.6,2.3,NA,1984.700975,NA,6.111702128,NA,369,NA,0,0.483045892,0.516397779,1.264911064,0.666666667,0,0.421637021,0.875595036,0.483045892,1.059349905,0.421637021,1.776388346,1.197219,1.646545205,0.632455532,0.516397779,0.527046277,0.699205899,0,0.471404521,0.918936583,0.316227766,0.78173596,1.100504935,0.699205899,0.483045892,0,1.092906421,0.333333333,0.440958552,0.966091783,0,1.33749351,0.755928946,0,0.674948558,0,0.632455532,0,0,0.567646212,0.948683298,0,0.951189731,0.948683298,0.9258201,0.666666667,0,1.414213562,0.755928946,0,1.197219,0,1.201850425,0,0,0,0.547722558,0,0.316227766,0.316227766,0.875595036,1.772810521,0,0.632455532,0.699205899,0.699205899,0.843274043,0,1.197219,0.316227766,0.483045892,0.516397779,0,0.948683298,0.440958552,0,0.421637021,0.966091783,0,0,0,0.483045892,1.269295518
217,218,item_218,household,nouns,bucket,bucket,bucket,NA,NA,bucket,FALSE,NA,27,4.96,0.2,4.4,1.776388346,6.357142857,1.253566341,6,1.467598771,0.823529412,1.42457424,0.352941176,0.996316746,2.647058824,1.998160919,0.470588235,1.178857872,0.411764706,1.003669737,3.941176471,1.390619836,0.7,1.525226472,2.45,2.089447169,1.75,1.75,0.2,0.523148364,0.55,1.276302225,5,NA,NA,NA,1.587173318,NA,4.55,1.39,2.96,1.88,5.52,2.38,NA,NA,1.5,NA,1406.559771,NA,7.433884298,NA,202,NA,0,0.483045892,0.516397779,1.264911064,0.666666667,0,0.516397779,0.849836586,0.483045892,0.918936583,0.666666667,1.663329993,0.875595036,0.674948558,0.632455532,0.316227766,0.527046277,0.699205899,0,0.421637021,0.674948558,0,0.516397779,0.567646212,0.316227766,0.483045892,0,0.666666667,0.333333333,0.333333333,0.843274043,0,0.316227766,0.440958552,0,0.316227766,0.316227766,1.398411798,0,0,0.316227766,1.712697677,0,0.816496581,0.843274043,1.060660172,0.707106781,0,1.345185418,0,0,1.166666667,0,1,0,0,0,0.707106781,0.316227766,0.316227766,0.316227766,0.823272602,1.069044968,0,0.674948558,0.483045892,0.699205899,0.849836586,0,1.054092553,0.316227766,0.483045892,0.483045892,0,0.833333333,0.333333333,0,0.421637021,0.971825316,0,0.316227766,0.316227766,0.483045892,1.494434118
218,219,item_219,household,nouns,camera,camera,camera,NA,NA,camera,FALSE,NA,27,5,0,2.3,1.567021236,6.08,1.351542329,6.086956522,1.345465228,1.2,1.673320053,0.15,0.489360485,3.65,1.694418081,0.35,1.089422831,0.2,0.695852374,4.4,0.940324692,0.65,1.348488433,3.6,1.788854382,2.75,2.75,0.65,1.424411236,0.8,1.436369693,5,NA,3.761904762,2.488066758,1.418355523,NA,6.61,2.17,3.05,2.61,6.39,2.03,NA,NA,4.9,NA,1911.032626,NA,6.517605634,NA,358,NA,0,0.483045892,1.135292424,1.229272594,0.737864787,0,0.788810638,0.737864787,0.316227766,0.875595036,0,1.08012345,1.286683938,0.674948558,0.843274043,0.471404521,0.816496581,0.918936583,0,0.516397779,0.421637021,0,0.674948558,1.286683938,0.527046277,0.483045892,0,0.483045892,0.333333333,0.333333333,0.849836586,0,0.421637021,0.5,0,0.316227766,0.421637021,0.632455532,0,0,0.316227766,0.699205899,0,0.786795792,1.173787791,0.9258201,1.864454471,0,1.704336206,0,0,0.707106781,0,1.394433378,0,0,0,0.894427191,0,0.567646212,0.483045892,0.699205899,0.377964473,0,0.567646212,0.788810638,0.699205899,0.948683298,0,1.054092553,0,0,0.421637021,0,0.927960727,0.666666667,0,0.316227766,1.349897115,0.316227766,0.316227766,0.516397779,0.516397779,0.421637021
219,220,item_220,household,nouns,can (object),can (object),can,NA,NA,can (object),TRUE,homophone,28,4.55,1.02,2.6,2.118699811,6.043478261,1.609016099,4.88,2.047763007,1.952380952,1.687488977,0.380952381,1.07126983,2.714285714,1.95301964,0.952380952,1.82964998,0.142857143,0.358568583,3.666666667,1.932183566,1.157894737,1.537066394,2.473684211,1.645479365,2.105263158,2.105263158,1.947368421,1.957143162,0.947368421,1.508261848,3,NA,1.541666667,1.178767472,2.32139782,NA,6.41,1.53,3.14,1.93,6.44,2.19,5.1,2.6,NA,NA,9601.940458,NA,7.242200545,NA,3330,NA,0,0.516397779,0.483045892,1.251665557,0.816496581,0,0.516397779,1.059349905,0.527046277,0.918936583,0.421637021,1.715938357,1.0749677,1.370320319,0.699205899,0.316227766,0.483045892,0.699205899,0,0.567646212,0.516397779,0,0.483045892,0.737864787,0.843274043,0.483045892,0,1.229272594,0.440958552,0.333333333,1.159501809,0.316227766,1.08012345,0.440958552,0,0.483045892,0,0,0,0,0.788810638,0.316227766,0,0.487950036,0.823272602,1.195228609,0.40824829,0,1.380131119,0,0,1.054092553,0,1,0,1.889822365,0.755928946,0.547722558,0,0.316227766,0,0.918936583,0.487950036,0,0.666666667,0.674948558,0.527046277,0.966091783,0,1.247219129,0,0.483045892,0.483045892,0.353553391,1,0.333333333,1.264911064,0.421637021,0.788810638,0,0.333333333,0,0.516397779,1.159501809
220,221,item_221,household,nouns,clock,clock,clock,NA,NA,clock,FALSE,NA,25,5,0,4.1,2.514402955,5.925925926,1.465656218,4.714285714,2.015810523,2.578947368,1.643701428,0.052631579,0.229415734,1.473684211,1.504379571,0.473684211,1.020262551,0.105263158,0.458831468,4.315789474,0.885226373,0.176470588,0.52859414,1.529411765,1.699913493,2.941176471,2.941176471,0.352941176,0.861769725,0.117647059,0.332105582,4,NA,NA,NA,1.754297962,NA,5.65,1.59,3.35,2.46,5.24,2.71,6.8,0.7,3.3,NA,2729.459343,NA,5.618715084,NA,333,NA,0,0.632455532,1.229272594,1.251665557,1.490711985,0,0.966091783,0.948683298,0.421637021,0.875595036,0,0.737864787,1.370320319,0.674948558,0.823272602,0.483045892,0.516397779,0.483045892,0,0.516397779,0.483045892,0,0.516397779,1.840893503,0.527046277,0.483045892,0,0.527046277,0.333333333,0.333333333,0.942809042,0,0.421637021,0.440958552,0,0.316227766,0,0,0,0,0.527046277,0.421637021,0,0.786795792,1.159501809,0.991031209,0.849836586,0,1.290994449,0,0,0.699205899,0,1.394433378,0,0,0,1.095445115,0,0.471404521,0.421637021,0.788810638,0.377964473,0,0.471404521,0.994428926,0.674948558,0.948683298,0,1.229272594,0,0,0.483045892,0,1.130388331,0.666666667,0,0.316227766,1.173787791,0,0.316227766,0.316227766,0.483045892,0.471404521
221,222,item_222,household,nouns,comb,comb (object),comb,NA,NA,comb,TRUE,polysemy,26,5,0,3.818181818,1.60113596,6.085106383,1.471907772,5.923076923,1.572846513,0.578947368,1.169795304,0,0,4.157894737,1.462993806,0.842105263,1.537066394,0.052631579,0.229415734,3.894736842,1.523692038,0,0,3.9,1.774082417,4.1,4.1,0.1,0.447213595,0.15,0.670820393,3,NA,1.80952381,1.503963019,1.408503107,NA,5.65,1.39,2.33,1.61,6.68,1.76,6.4,1.6,3.875,NA,1678.589245,NA,6.33819242,NA,228,NA,0,0.483045892,0.421637021,1.264911064,0.666666667,0,0.483045892,0.843274043,0.483045892,0.918936583,0.316227766,1.577621275,1.159501809,0.632455532,0.843274043,0.421637021,0.527046277,0.707106781,0,0.567646212,0.707106781,0,0.527046277,1.0749677,0.843274043,0.483045892,0,0.674948558,0.333333333,0.333333333,0.843274043,0,0.483045892,0.440958552,0,0.316227766,0,0,0,0,0.316227766,0.316227766,0,1.069044968,0.948683298,0.9258201,0,0,1.414213562,0,0,1.201850425,0,1.130388331,1.636391694,0,0,0.447213595,0,0.316227766,0,0.875595036,1.812653934,0,0.674948558,0.699205899,0.699205899,0.674948558,0,1.197219,0.316227766,0.421637021,0.516397779,0,0.971825316,0.333333333,0,0.421637021,0.966091783,0,0.316227766,0,0.483045892,1.354006401
